class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
down,0.5691264867782593,0.6866262555122375,-1.612791657447815,0.999826192855835,0.5978320240974426,0.6071560978889465,-1.6035678386688232,0.9995535016059875,0.6158121824264526,0.5952938795089722,-1.6034462451934814,0.9996076822280884,0.6330233812332153,0.5833925008773804,-1.604069471359253,0.999483048915863,0.5404263734817505,0.6166614294052124,-1.6134744882583618,0.9995675086975098,0.5189149379730225,0.6102796196937561,-1.6123459339141846,0.9996070265769958,0.4989340901374817,0.600409746170044,-1.6126394271850586,0.9995163679122925,0.6533409953117371,0.5325985550880432,-1.1256787776947021,0.9996136426925659,0.45268726348876953,0.5243120789527893,-1.1540234088897705,0.9997326135635376,0.5948050022125244,0.7098733186721802,-1.3949663639068604,0.9998918771743774,0.5298479795455933,0.7153542041778564,-1.3999035358428955,0.9998978972434998,0.8023684620857239,0.8004040122032166,-0.656794011592865,0.9996556639671326,0.27874836325645447,0.823788583278656,-0.6744868159294128,0.9997086524963379,0.9049559831619263,1.2396161556243896,-0.3527728319168091,0.2556207478046417,0.19259962439537048,1.2978163957595825,-0.4479914605617523,0.3887658417224884,0.888775646686554,1.6146749258041382,-0.6120275259017944,0.04341695457696915,0.19112099707126617,1.6771106719970703,-0.8923032879829407,0.07767778635025024,0.9108039736747742,1.7452542781829834,-0.7024790048599243,0.050189629197120667,0.15885403752326965,1.8054790496826172,-1.0125317573547363,0.08339963108301163,0.8737014532089233,1.7469031810760498,-0.8030640482902527,0.08791804313659668,0.2002287209033966,1.8003442287445068,-1.1471951007843018,0.13797146081924438,0.8504044413566589,1.6986554861068726,-0.6668046712875366,0.08406049013137817,0.2253224104642868,1.748229742050171,-0.9612364768981934,0.13015902042388916,0.719141960144043,1.6672903299331665,-0.09734217077493668,0.00037297545350156724,0.3767473101615906,1.6762793064117432,0.1026807576417923,0.0003455071127973497,0.7161188721656799,2.369053602218628,0.05428563803434372,0.000652774004265666,0.40292540192604065,2.381524085998535,0.27946263551712036,0.0002043329004663974,0.7137385606765747,2.9970548152923584,0.8047768473625183,0.0001443997462047264,0.42115268111228943,3.0053887367248535,0.8727452158927917,1.1293830539216287e-05,0.7206549048423767,3.093045234680176,0.8411681056022644,0.00011664343037409708,0.4196964204311371,3.102431535720825,0.9124683141708374,5.015744318370707e-05,0.6568383574485779,3.218247890472412,0.129786878824234,0.00010114861652255058,0.4683218002319336,3.2163755893707275,0.1432880014181137,7.046526297926903e-05
down,0.5686801075935364,0.6907427310943604,-1.5936001539230347,0.9998096227645874,0.5967385172843933,0.6139329671859741,-1.5868562459945679,0.9995009303092957,0.6144662499427795,0.6028499007225037,-1.5867160558700562,0.9995676875114441,0.6314841508865356,0.5916098356246948,-1.587351679801941,0.9994277358055115,0.5389388203620911,0.622045636177063,-1.5953750610351562,0.9995219707489014,0.5173155069351196,0.6155040264129639,-1.5942264795303345,0.9995707869529724,0.49706774950027466,0.6055873036384583,-1.5945111513137817,0.9994670152664185,0.6517158150672913,0.5382896661758423,-1.1241446733474731,0.9995720386505127,0.4511004090309143,0.5309200882911682,-1.1442629098892212,0.9997051358222961,0.5946875810623169,0.715295135974884,-1.377743124961853,0.9998785257339478,0.5296055674552917,0.7201125025749207,-1.3807066679000854,0.9998856782913208,0.800323486328125,0.7992812991142273,-0.6471320390701294,0.999647319316864,0.2788780927658081,0.8243764042854309,-0.6607261896133423,0.9997087717056274,0.8986902236938477,1.2303786277770996,-0.3306264579296112,0.2624131441116333,0.1928359419107437,1.2935822010040283,-0.4104398190975189,0.3914982080459595,0.8879836201667786,1.6055885553359985,-0.5767478346824646,0.042253173887729645,0.1915414035320282,1.6706842184066772,-0.8435286283493042,0.07763809710741043,0.910798192024231,1.7351645231246948,-0.6630805730819702,0.048605527728796005,0.15896257758140564,1.7973872423171997,-0.9613982439041138,0.08311472833156586,0.87409907579422,1.7381259202957153,-0.7632838487625122,0.08497469127178192,0.20023687183856964,1.793319582939148,-1.0936965942382812,0.13671374320983887,0.8506838083267212,1.6900615692138672,-0.6306918859481812,0.08134070783853531,0.2253764420747757,1.7416237592697144,-0.9114079475402832,0.1289249211549759,0.7187923192977905,1.664466381072998,-0.09360706061124802,0.00037268525920808315,0.3768830895423889,1.6738364696502686,0.09875617921352386,0.00034515804145485163,0.716183066368103,2.3619229793548584,0.023859133943915367,0.0006517090369015932,0.40338197350502014,2.374471426010132,0.2645918130874634,0.00020785840752068907,0.7162665128707886,2.9911766052246094,0.7566061019897461,0.000148266670294106,0.42302846908569336,2.999065399169922,0.8501062393188477,1.2016399523417931e-05,0.7234888672828674,3.088009834289551,0.7919824719429016,0.00012076727580279112,0.4218882918357849,3.096057653427124,0.8893168568611145,5.179199069971219e-05,0.6609176993370056,3.209822177886963,0.08006472140550613,0.000104973376437556,0.471418559551239,3.2074663639068604,0.12375271320343018,7.32387270545587e-05
down,0.5686790943145752,0.6936442852020264,-1.6308730840682983,0.9997934103012085,0.5965436697006226,0.6165418028831482,-1.6216652393341064,0.99945068359375,0.614122211933136,0.6049922108650208,-1.6215366125106812,0.9995238780975342,0.6310063004493713,0.5934679508209229,-1.6221214532852173,0.9993684887886047,0.5387131571769714,0.6263173222541809,-1.6307575702667236,0.9994800090789795,0.5171190500259399,0.6202762126922607,-1.62965989112854,0.9995357990264893,0.4969450831413269,0.6107891798019409,-1.6299419403076172,0.9994246363639832,0.6502049565315247,0.5414522886276245,-1.13785719871521,0.9995231032371521,0.4508078694343567,0.5373780131340027,-1.1490013599395752,0.9996839761734009,0.5947149991989136,0.7187222838401794,-1.411299705505371,0.9998659491539001,0.5298013091087341,0.7235437631607056,-1.4148238897323608,0.9998754262924194,0.7980102300643921,0.7992534041404724,-0.6546456217765808,0.9996323585510254,0.2789473831653595,0.8262822031974792,-0.6841734647750854,0.9997080564498901,0.8983957171440125,1.2286297082901,-0.3483738303184509,0.2650393545627594,0.19256341457366943,1.2936168909072876,-0.41728490591049194,0.39834627509117126,0.8884794116020203,1.6053208112716675,-0.6393390893936157,0.041219405829906464,0.1914612352848053,1.6708881855010986,-0.8590086102485657,0.0787346214056015,0.9122487306594849,1.734523057937622,-0.740175187587738,0.04725624993443489,0.1588745415210724,1.7977492809295654,-0.9822889566421509,0.08355482667684555,0.8771361112594604,1.738185167312622,-0.8416978120803833,0.08247140794992447,0.1998520791530609,1.7936172485351562,-1.1236331462860107,0.13672560453414917,0.8532837629318237,1.6902899742126465,-0.6960690021514893,0.07911588996648788,0.22503232955932617,1.7419629096984863,-0.9301987886428833,0.12905672192573547,0.7182306051254272,1.6642403602600098,-0.09282677620649338,0.000365537591278553,0.3769434094429016,1.6738680601119995,0.09792239964008331,0.00034007380600087345,0.7162905931472778,2.3615548610687256,0.03017406538128853,0.0006342247943393886,0.4044603705406189,2.3747377395629883,0.2900078296661377,0.00020505173597484827,0.7167653441429138,2.990931272506714,0.766945481300354,0.0001480480859754607,0.42439061403274536,2.999281644821167,0.9457682371139526,1.2041295121889561e-05,0.7239587306976318,3.0876829624176025,0.8047723770141602,0.00012179962504887953,0.42345887422561646,3.0964393615722656,0.9930490255355835,5.208663787925616e-05,0.6619535684585571,3.2097833156585693,0.10715901851654053,0.00010416628356324509,0.47249794006347656,3.208002805709839,0.21221128106117249,7.325985643547028e-05
down,0.568682849407196,0.6934444904327393,-1.5617926120758057,0.999792754650116,0.5959548354148865,0.6160779595375061,-1.5506086349487305,0.9994474649429321,0.6129811406135559,0.6052737832069397,-1.550454020500183,0.9995193481445312,0.6293147802352905,0.5943377017974854,-1.5509883165359497,0.9993656873703003,0.5386171936988831,0.6247088313102722,-1.5578118562698364,0.9994789361953735,0.5170184969902039,0.618764340877533,-1.5566303730010986,0.9995325803756714,0.4966692328453064,0.6096816658973694,-1.5568534135818481,0.9994223713874817,0.6469911336898804,0.5432326793670654,-1.0746545791625977,0.9995164275169373,0.4503970146179199,0.5393192172050476,-1.076621174812317,0.9996795058250427,0.594679057598114,0.7200040817260742,-1.3475651741027832,0.9998634457588196,0.5299068689346313,0.7243541479110718,-1.3483850955963135,0.999872624874115,0.794685959815979,0.79925537109375,-0.6244844198226929,0.9996321797370911,0.2788922190666199,0.8278061151504517,-0.6335261464118958,0.999708354473114,0.8977503776550293,1.2212311029434204,-0.32948076725006104,0.2701972723007202,0.1922614723443985,1.2921347618103027,-0.38565289974212646,0.398519366979599,0.888829231262207,1.601569414138794,-0.5953526496887207,0.04094899818301201,0.18988129496574402,1.6701847314834595,-0.8160098195075989,0.07918502390384674,0.913842499256134,1.7312363386154175,-0.6884440183639526,0.046948473900556564,0.1559319794178009,1.7966094017028809,-0.9341293573379517,0.08422527462244034,0.8783920407295227,1.7362003326416016,-0.7838594317436218,0.08180798590183258,0.19704243540763855,1.7929068803787231,-1.0692822933197021,0.13718611001968384,0.8541926145553589,1.6885440349578857,-0.6487428545951843,0.07851386070251465,0.2227901965379715,1.7415828704833984,-0.8852591514587402,0.12950874865055084,0.7172250747680664,1.6616191864013672,-0.09438116103410721,0.0003536820295266807,0.3769327998161316,1.6712583303451538,0.09948558360338211,0.00032808331889100373,0.7142964005470276,2.356642007827759,0.015249282121658325,0.0006125658401288092,0.4036478102207184,2.369502305984497,0.3301819860935211,0.00019871356198564172,0.714632511138916,2.9863691329956055,0.7644609808921814,0.00014520171680487692,0.4230882227420807,2.9930648803710938,0.9841710925102234,1.1803794222942088e-05,0.7218018174171448,3.0828611850738525,0.8016024827957153,0.00011957452079514042,0.42195019125938416,3.089489221572876,1.0329716205596924,5.088682155474089e-05,0.6600126028060913,3.2040998935699463,0.08571715652942657,0.00010323523747501895,0.4718259871006012,3.201901435852051,0.27940720319747925,7.22465556464158e-05
down,0.5686817169189453,0.6934619545936584,-1.5371367931365967,0.9997910261154175,0.5953608155250549,0.6162077188491821,-1.5242643356323242,0.9994415640830994,0.6119717359542847,0.6058165431022644,-1.5241249799728394,0.9995131492614746,0.6279253363609314,0.5952081084251404,-1.5246574878692627,0.9993599057197571,0.5385346412658691,0.6240808963775635,-1.5303889513015747,0.9994753003120422,0.5168986916542053,0.61817866563797,-1.5291975736618042,0.999527633190155,0.49640506505966187,0.609352171421051,-1.5294219255447388,0.9994177222251892,0.6446307897567749,0.5446134209632874,-1.04717218875885,0.9995078444480896,0.4502595067024231,0.5406755805015564,-1.0435435771942139,0.9996742010116577,0.5946364998817444,0.7207764983177185,-1.323681116104126,0.9998605251312256,0.5299983024597168,0.7248024344444275,-1.323100209236145,0.9998695850372314,0.7929296493530273,0.7992824912071228,-0.6066967844963074,0.9996313452720642,0.2788732051849365,0.8285242915153503,-0.6047877073287964,0.9997093081474304,0.8966957926750183,1.218762993812561,-0.3190043568611145,0.27451062202453613,0.1918223649263382,1.2910236120224,-0.3590483069419861,0.39956459403038025,0.8888098001480103,1.5995609760284424,-0.5855149030685425,0.04066787660121918,0.1883302927017212,1.6695137023925781,-0.785740077495575,0.07979080080986023,0.9140335917472839,1.7294114828109741,-0.6784568428993225,0.046636912971735,0.1534750759601593,1.79559326171875,-0.90240478515625,0.08497602492570877,0.8783588409423828,1.734837293624878,-0.7736294269561768,0.08114878833293915,0.19466492533683777,1.792264461517334,-1.0371097326278687,0.13782899081707,0.8541380167007446,1.6871429681777954,-0.638728141784668,0.07788891345262527,0.22073927521705627,1.7411638498306274,-0.854682445526123,0.13009265065193176,0.7159913778305054,1.6598399877548218,-0.09565812349319458,0.00034295630757696927,0.3767969012260437,1.6690781116485596,0.10078264772891998,0.00031740570557303727,0.7120221853256226,2.353647470474243,0.0026833193842321634,0.0005933530046604574,0.40260323882102966,2.3658266067504883,0.34462806582450867,0.0001933079765876755,0.7116415500640869,2.983788251876831,0.748082160949707,0.00014313669817056507,0.42123842239379883,2.9894464015960693,0.9932198524475098,1.1622815691225696e-05,0.7187142968177795,3.0803046226501465,0.7842388153076172,0.00011806235852418467,0.4198201298713684,3.0857160091400146,1.041203260421753,5.003298065275885e-05,0.6568843126296997,3.200788736343384,0.06359314918518066,0.00010271110659232363,0.47034725546836853,3.1983211040496826,0.2974292039871216,7.148582517402247e-05
down,0.5680310726165771,0.6925464868545532,-1.4577715396881104,0.9997820854187012,0.5946056246757507,0.6139070391654968,-1.4413163661956787,0.9994179010391235,0.6110333800315857,0.603955090045929,-1.4412257671356201,0.9994866847991943,0.6268113851547241,0.5939050316810608,-1.4418271780014038,0.9993340373039246,0.5377281904220581,0.6215994954109192,-1.449101209640503,0.999453067779541,0.515871524810791,0.6156616806983948,-1.4479161500930786,0.9995034337043762,0.49513188004493713,0.6068379282951355,-1.448155164718628,0.9993948936462402,0.6442432403564453,0.5448171496391296,-0.9645068049430847,0.9994753003120422,0.4483058452606201,0.5394670963287354,-0.96845942735672,0.9996539354324341,0.5942155122756958,0.7201539874076843,-1.2469134330749512,0.9998539686203003,0.5291458368301392,0.7241318225860596,-1.2484982013702393,0.9998626708984375,0.7858994603157043,0.7971535325050354,-0.5267540216445923,0.9996200203895569,0.27886122465133667,0.8282758593559265,-0.5406845808029175,0.9996994137763977,0.890576183795929,1.2075334787368774,-0.19496992230415344,0.27934277057647705,0.19450031220912933,1.2861043214797974,-0.26541924476623535,0.3976697325706482,0.888575553894043,1.5877455472946167,-0.40399280190467834,0.03999166190624237,0.18776550889015198,1.6585838794708252,-0.6331042647361755,0.07833167165517807,0.9144209623336792,1.715290904045105,-0.4802156388759613,0.04570845887064934,0.15231424570083618,1.781358003616333,-0.7373870015144348,0.08342557400465012,0.8789591789245605,1.72342848777771,-0.5766109228134155,0.07935547828674316,0.19182778894901276,1.7784829139709473,-0.8750298619270325,0.1348637044429779,0.8541968464851379,1.6773889064788818,-0.45621004700660706,0.07625706493854523,0.21847040951251984,1.7295341491699219,-0.7013276219367981,0.12739261984825134,0.7113927602767944,1.6529009342193604,-0.09579511731863022,0.00033957671257667243,0.3754270672798157,1.6598477363586426,0.10088459402322769,0.0003109948302153498,0.7067426443099976,2.344684362411499,0.004555197432637215,0.0005757599137723446,0.39792126417160034,2.352266550064087,0.33459824323654175,0.00018989256932400167,0.705682635307312,2.9746384620666504,0.757973313331604,0.0001403065543854609,0.4120263159275055,2.976128339767456,0.9898446798324585,1.1705632459779736e-05,0.7125849723815918,3.070061445236206,0.7944201231002808,0.0001155486170318909,0.41006240248680115,3.072009801864624,1.038150668144226,4.983403778169304e-05,0.6510268449783325,3.1916275024414062,0.07828451693058014,0.00010144367843167856,0.46003347635269165,3.1851720809936523,0.2758881449699402,7.137394277378917e-05
down,0.56804358959198,0.6919746994972229,-1.4945356845855713,0.9997783303260803,0.5944929122924805,0.6123459935188293,-1.4787476062774658,0.9994093179702759,0.610753059387207,0.6023526787757874,-1.4786536693572998,0.9994802474975586,0.6263816356658936,0.5923234820365906,-1.4792144298553467,0.9993262887001038,0.5377078652381897,0.6199676990509033,-1.4862722158432007,0.9994422793388367,0.5158325433731079,0.6139318943023682,-1.4851207733154297,0.9994926452636719,0.4950699806213379,0.6050536632537842,-1.4853920936584473,0.9993796348571777,0.6425338983535767,0.5443362593650818,-0.9968602061271667,0.9994697570800781,0.44683393836021423,0.5387779474258423,-0.9967640042304993,0.9996442198753357,0.594173014163971,0.7195754647254944,-1.2816870212554932,0.9998524188995361,0.5291305780410767,0.7237123847007751,-1.283311367034912,0.9998595714569092,0.7834976315498352,0.7971521615982056,-0.5433602333068848,0.9996266961097717,0.27862748503685,0.8282402157783508,-0.5519936084747314,0.9996965527534485,0.8909551501274109,1.209348440170288,-0.22853679955005646,0.2853657305240631,0.194527268409729,1.2861111164093018,-0.28449633717536926,0.3947005867958069,0.8880335092544556,1.5898596048355103,-0.4884639382362366,0.040332939475774765,0.18770669400691986,1.6591986417770386,-0.7152974009513855,0.07742897421121597,0.9142599105834961,1.71662175655365,-0.5933169722557068,0.045792777091264725,0.15198621153831482,1.7826542854309082,-0.8338620066642761,0.08262299746274948,0.8776443600654602,1.7247264385223389,-0.6929111480712891,0.07928120344877243,0.19170604646205902,1.780826449394226,-0.9753792881965637,0.13331161439418793,0.8530676960945129,1.6780699491500854,-0.5431309938430786,0.07613316178321838,0.21835537254810333,1.7310595512390137,-0.7871695756912231,0.12604914605617523,0.7101370096206665,1.6531224250793457,-0.10104846954345703,0.0003377466928213835,0.3743912875652313,1.6601933240890503,0.1062667965888977,0.000307228765450418,0.7046476602554321,2.3455052375793457,0.01525871641933918,0.0005619855364784598,0.3967130780220032,2.3535990715026855,0.3759934604167938,0.00018690495926421136,0.702210545539856,2.974923849105835,0.8045610189437866,0.000139411335112527,0.4115021228790283,2.9770166873931885,1.114827036857605,1.154731580754742e-05,0.7088345289230347,3.0706489086151123,0.8441060781478882,0.00011493511556182057,0.4095657765865326,3.073174238204956,1.1708141565322876,4.9816244427347556e-05,0.6473647356033325,3.192229747772217,0.10630033165216446,0.00010055659367935732,0.45994114875793457,3.1865265369415283,0.3796670734882355,7.085031393216923e-05
down,0.5680316686630249,0.6913390755653381,-1.5358331203460693,0.9997736215591431,0.5942804217338562,0.6111444234848022,-1.517936110496521,0.9993987083435059,0.6103776693344116,0.6012029051780701,-1.5178821086883545,0.9994716048240662,0.6258646249771118,0.5912482738494873,-1.5184749364852905,0.9993159770965576,0.5375365018844604,0.6186460256576538,-1.522044062614441,0.9994294047355652,0.5155408382415771,0.6125816106796265,-1.5208590030670166,0.9994797706604004,0.49467867612838745,0.603718101978302,-1.521054983139038,0.9993624687194824,0.6411795616149902,0.5440396070480347,-1.0180308818817139,0.9994624853134155,0.44556155800819397,0.53837651014328,-1.0002117156982422,0.9996334910392761,0.5941191911697388,0.7191182971000671,-1.3162291049957275,0.9998503923416138,0.5291203856468201,0.7232994437217712,-1.3125898838043213,0.9998559951782227,0.7820512056350708,0.7971435189247131,-0.5751429200172424,0.9996310472488403,0.2784713804721832,0.828183114528656,-0.5624297857284546,0.9996936917304993,0.8910667300224304,1.2098071575164795,-0.2843886911869049,0.28970685601234436,0.1946343034505844,1.2859474420547485,-0.28967761993408203,0.39294496178627014,0.8874885439872742,1.591645359992981,-0.5766555070877075,0.040559425950050354,0.18766987323760986,1.6594500541687012,-0.7352383732795715,0.07713297754526138,0.9140927195549011,1.7188302278518677,-0.6888968348503113,0.045844994485378265,0.15172302722930908,1.7831382751464844,-0.8555980920791626,0.08238815516233444,0.8769987225532532,1.725433588027954,-0.7923441529273987,0.07920552045106888,0.19151534140110016,1.782124638557434,-1.0008571147918701,0.13265715539455414,0.8524435758590698,1.678778886795044,-0.6337191462516785,0.07596227526664734,0.21821589767932892,1.731911540031433,-0.8088635206222534,0.12551090121269226,0.7095075845718384,1.6529967784881592,-0.10704509913921356,0.000333508534822613,0.37412959337234497,1.6603367328643799,0.1123427003622055,0.00030211685225367546,0.7038969993591309,2.34574294090271,0.017937149852514267,0.0005475206999108195,0.39641302824020386,2.3542933464050293,0.3923102021217346,0.00018371744954492897,0.7010087370872498,2.9744067192077637,0.8153715133666992,0.00013875139120500535,0.4117906093597412,2.9773049354553223,1.1478359699249268,1.1395683031878434e-05,0.7074848413467407,3.070237398147583,0.8557204008102417,0.00011462958354968578,0.40994101762771606,3.073596239089966,1.2046372890472412,4.985699342796579e-05,0.6463648080825806,3.191645622253418,0.11120084673166275,9.979744936572388e-05,0.4603165090084076,3.186880588531494,0.40454617142677307,7.047681719996035e-05
down,0.5694941282272339,0.6886987686157227,-1.513597846031189,0.9997698068618774,0.5948910117149353,0.6085587739944458,-1.4922451972961426,0.9993903040885925,0.6106992959976196,0.5985751748085022,-1.4922012090682983,0.9994655251502991,0.6260814070701599,0.5886459350585938,-1.4927618503570557,0.9993107914924622,0.5390587449073792,0.6160434484481812,-1.4989221096038818,0.999419093132019,0.5169516801834106,0.6102436184883118,-1.4977139234542847,0.9994681477546692,0.49608975648880005,0.6017988920211792,-1.497936487197876,0.9993463754653931,0.6405196785926819,0.5432282090187073,-0.9959992170333862,0.9994596838951111,0.4459162652492523,0.538125216960907,-0.992557168006897,0.9996219277381897,0.5943481922149658,0.7159833908081055,-1.2968379259109497,0.999849796295166,0.529735803604126,0.7201364040374756,-1.2968451976776123,0.9998536705970764,0.7821516394615173,0.7969878315925598,-0.5769028067588806,0.999642550945282,0.2782486081123352,0.8281753659248352,-0.5539908409118652,0.9996935725212097,0.8917783498764038,1.2110849618911743,-0.2873997986316681,0.2986057996749878,0.19461722671985626,1.286055088043213,-0.30735212564468384,0.39211028814315796,0.8892287015914917,1.5929228067398071,-0.6167189478874207,0.04165458306670189,0.18810568749904633,1.659822940826416,-0.7664195895195007,0.07598060369491577,0.916952908039093,1.720491647720337,-0.7360316514968872,0.04662400856614113,0.1524369716644287,1.7833921909332275,-0.898581862449646,0.08125235885381699,0.8786190152168274,1.7268645763397217,-0.8393517732620239,0.08023440837860107,0.19221897423267365,1.7825798988342285,-1.0466004610061646,0.13055945932865143,0.8539522886276245,1.679958462715149,-0.6749514937400818,0.0769505724310875,0.21868984401226044,1.7324329614639282,-0.8446177244186401,0.1237129494547844,0.7095675468444824,1.6524869203567505,-0.10693395137786865,0.0003356494999025017,0.3740083873271942,1.6604303121566772,0.1122456043958664,0.00030252913711592555,0.7041328549385071,2.345432996749878,0.01848008669912815,0.0005364134558476508,0.39652466773986816,2.354966640472412,0.39073964953422546,0.00018224096857011318,0.701362669467926,2.9744133949279785,0.8168500661849976,0.0001366891519865021,0.4119184613227844,2.9779021739959717,1.1358057260513306,1.1318251381453592e-05,0.7079188823699951,3.0704233646392822,0.8572648763656616,0.00011342156358296052,0.4100589156150818,3.07427716255188,1.1913400888442993,4.9820988351712e-05,0.6469753980636597,3.1918458938598633,0.11621145904064178,9.936981950886548e-05,0.46043577790260315,3.187673330307007,0.3979697823524475,7.034940790617839e-05
down,0.5703997611999512,0.6870774626731873,-1.512908935546875,0.999765932559967,0.5952520370483398,0.6069566607475281,-1.4913464784622192,0.9993817806243896,0.6108942627906799,0.5969337821006775,-1.4912999868392944,0.9994592666625977,0.6262220144271851,0.5869805216789246,-1.4918526411056519,0.9993054866790771,0.5399613976478577,0.6143960952758789,-1.4984877109527588,0.999409019947052,0.5178178548812866,0.6087997555732727,-1.4972777366638184,0.9994568824768066,0.49698907136917114,0.6006947159767151,-1.4975053071975708,0.9993307590484619,0.6400174498558044,0.5426082015037537,-0.9967620968818665,0.9994568228721619,0.44616585969924927,0.5379801988601685,-0.9962526559829712,0.9996109008789062,0.5945108532905579,0.7142294645309448,-1.2968449592590332,0.9998491406440735,0.5301787257194519,0.7183133959770203,-1.2975943088531494,0.9998513460159302,0.7823765873908997,0.7969551682472229,-0.5807701945304871,0.9996526837348938,0.27808982133865356,0.8281797170639038,-0.5561396479606628,0.9996932148933411,0.892508864402771,1.2119523286819458,-0.2955360412597656,0.30722668766975403,0.1946139931678772,1.2863726615905762,-0.31627291440963745,0.3913770020008087,0.8907563090324402,1.5931912660598755,-0.6343417763710022,0.04267946630716324,0.18858599662780762,1.6602733135223389,-0.7818793058395386,0.07495272904634476,0.9192370176315308,1.7213382720947266,-0.752838134765625,0.04736588895320892,0.15318025648593903,1.784535527229309,-0.9161127805709839,0.08025560528039932,0.8800555467605591,1.727608323097229,-0.8553494215011597,0.08123810589313507,0.19293515384197235,1.7832180261611938,-1.0645718574523926,0.1286965161561966,0.855315089225769,1.680418610572815,-0.6923330426216125,0.0779033899307251,0.219232439994812,1.7327080965042114,-0.8613134622573853,0.12210589647293091,0.709651529788971,1.6522185802459717,-0.10684040933847427,0.0003370587946847081,0.3739461302757263,1.66054368019104,0.11216117441654205,0.00030234549194574356,0.7042761445045471,2.3454551696777344,0.0197109654545784,0.0005260237958282232,0.3966006636619568,2.3554584980010986,0.3901112675666809,0.00018093005928676575,0.7015560865402222,2.97458815574646,0.8180783987045288,0.0001348001096630469,0.4121726453304291,2.978221893310547,1.1319998502731323,1.1247602742514573e-05,0.7082065343856812,3.0706987380981445,0.8583911061286926,0.00011223401088500395,0.41028890013694763,3.074648857116699,1.1873115301132202,4.974822877557017e-05,0.647763729095459,3.1921916007995605,0.11943414062261581,9.890377259580418e-05,0.46074920892715454,3.1881368160247803,0.39622464776039124,7.019097392912954e-05
down,0.570893406867981,0.6889588236808777,-1.3877568244934082,0.9997629523277283,0.5954856276512146,0.6115264892578125,-1.3759721517562866,0.9993768930435181,0.6110917925834656,0.6024078130722046,-1.375840425491333,0.9994480013847351,0.6264470815658569,0.5930153727531433,-1.3763468265533447,0.9993008375167847,0.5399417281150818,0.6181259155273438,-1.381972074508667,0.9994077086448669,0.5177725553512573,0.6128065586090088,-1.3807415962219238,0.9994484186172485,0.49672308564186096,0.6048884987831116,-1.3808488845825195,0.9993276000022888,0.6402926445007324,0.5457097887992859,-0.9223192930221558,0.9994458556175232,0.44470494985580444,0.5430322885513306,-0.9161208868026733,0.9996028542518616,0.5948712825775146,0.7192572355270386,-1.1854755878448486,0.9998464584350586,0.5305742621421814,0.7229011058807373,-1.1841843128204346,0.9998488426208496,0.7812073826789856,0.7967336773872375,-0.5336410403251648,0.9996528029441833,0.27795132994651794,0.8284399509429932,-0.5037894248962402,0.99969083070755,0.8923956751823425,1.2076797485351562,-0.26762503385543823,0.3096659183502197,0.1997452676296234,1.2863736152648926,-0.2610365152359009,0.386160284280777,0.8907815217971802,1.5877494812011719,-0.5037060976028442,0.042745135724544525,0.1918257772922516,1.6598243713378906,-0.6438198089599609,0.07323263585567474,0.919776439666748,1.7135987281799316,-0.5941994786262512,0.04743402451276779,0.15624293684959412,1.7834371328353882,-0.7469876408576965,0.07881912589073181,0.881060779094696,1.7199538946151733,-0.6779056191444397,0.08107314258813858,0.19439513981342316,1.7801501750946045,-0.8799920082092285,0.12609954178333282,0.8557326197624207,1.6747546195983887,-0.5522605180740356,0.07792135328054428,0.22129325568675995,1.7303727865219116,-0.7120498418807983,0.11982588469982147,0.7098481059074402,1.6490005254745483,-0.10680433362722397,0.00033551076194271445,0.3754587769508362,1.6591017246246338,0.11211003363132477,0.0002984525344800204,0.705490231513977,2.3412790298461914,0.018841389566659927,0.0005197838763706386,0.40129441022872925,2.352952480316162,0.3833065629005432,0.00018018858099821955,0.7070690393447876,2.9717981815338135,0.7798663377761841,0.000132364482851699,0.4225330948829651,2.9764161109924316,1.0647209882736206,1.1112652828160208e-05,0.7141801118850708,3.0671989917755127,0.8172253370285034,0.00011035625357180834,0.42157062888145447,3.0721678733825684,1.116337537765503,4.9093723646365106e-05,0.6565157175064087,3.190211057662964,0.1132243275642395,9.793551726033911e-05,0.4710988402366638,3.1868767738342285,0.36279919743537903,6.954227137612179e-05
